latitude,longitude,description,location,name,category,type,timestamp,color
-2.4399,-78.3441,Aliqua Totam,Tempora Cumque,Quisqua,Corrupt,2,05/03/2009 04:35:53,blue
29.3419,-13.5761,Ullam Offi,Sit At,Corrupti Minus,Corrupt,2,04/03/2004 07:53:11,green
-2.0074,-56.7742,Voluptatem Ni,Ad Non Rem,Nihil,Corrupt,1,10/09/2009 04:06:01,black
-18.3618,4.2147,Voluptatem Ni,Saepe Sit,Doloremque Consequat,Corrupt,3,12/10/2005 20:04:40,yellow
32.8015,-21.8346,Voluptatem Ni,Veniam Ab,Iure,Corrupt,3,07/03/2004 23:00:45,white
31.7807,-20.22,Voluptatem Ni,Nostrud Autem,Voluptas,Corrupt,3,07/03/2004 23:00:45,green
17.9826,-66.6213,Soluta,Voluptas Aliquid Eaque,Cupidatat,Corrupt,1,11/30/2003 02:49:55,green
33.9079,-44.494,Illum Illo Q,Sit At,Voluptas,Corrupt,3,11/06/2004 18:15:12,black
-28.7925,-48.2087,Voluptatem Ni,Non Dolorem Qui,Tempora,Corrupt,3,07/03/2004 23:00:45,purple
7.7062,1.9377,Soluta,Saepe Sit,Dicta Vel,Corrupt,2,10/09/2009 04:06:01,black
-2.7335,2.2471,Soluta,Perferendis Incidunt Deserunt,Sequi,Corrupt,2,10/09/2009 04:06:01,red
17.2921,-60.7884,Ullam Offi,Voluptas Aliquid Eaque,Iure,Corrupt,3,12/10/2005 20:04:40,yellow
27.7434,-29.8229,Soluta,Non Dolorem Qui,Et,Corrupt,2,12/10/2005 20:04:40,red
-25.4594,-60.7884,Aliqua Totam,Minus Officia Facere,Similique Laborum,Corrupt,3,10/09/2009 04:06:01,blue
-28.7364,-17.2923,Voluptatem Ni,Sit At,Cupidatat,Corrupt,3,02/21/2007 00:05:52,green
-16.4965,13.4533,Illum Illo Q,Sit At,Sequi,Corrupt,2,07/03/2004 23:00:45,purple
0.0453,-47.9998,Voluptatem Ni,Tempora Cumque,Nihil,Corrupt,1,12/10/2005 20:04:40,yellow
-23.4065,-36.7185,Voluptatem Ni,Saepe Sit,Et,Corrupt,2,10/09/2009 04:06:01,green
35.0563,12.9524,Ullam Offi,Perferendis Incidunt Deserunt,Accusa,Corrupt,3,04/03/2004 07:53:11,black
-16.4965,29.7332,Aliqua Totam,Non Dolorem Qui,Corrupti Minus,Corrupt,1,06/05/2011 15:32:32,blue
-28.5121,-36.2238,Soluta,Nostrud Autem,Aut,Corrupt,1,11/30/2003 02:49:55,red
25.2553,-33.6692,Soluta,Tempora Cumque,Quisqua,Corrupt,2,04/03/2004 07:53:11,green
37.1575,-4.6371,Voluptatem Ni,Perferendis Incidunt Deserunt,Corrupti Minus,Corrupt,2,02/21/2007 00:05:52,orange
-11.0484,27.2374,Illum Illo Q,Non Dolorem Qui,Accusa,Corrupt,3,10/09/2009 04:06:01,white
32.8015,12.8624,Voluptatem Ni,Nostrud Autem,Et,Corrupt,2,04/03/2004 07:53:11,purple
8.6827,2.2471,Ullam Offi,Tempora Cumque,Reprehen,Corrupt,1,12/10/2005 20:04:40,red
-28.7925,-78.3441,Voluptatem Ni,Sit At,Quisquam Proiden,Corrupt,1,07/01/2009 10:04:06,green
-29.7532,27.2374,Aliqua Totam,Non Dolorem Qui,Nihil,Corrupt,1,12/10/2005 20:04:40,red
14.9103,-29.8229,Illum Illo Q,Perferendis Incidunt Deserunt,Doloremque Consequat,Corrupt,2,04/03/2004 07:53:11,black
14.9103,-20.22,Voluptatem Ni,Tempora Cumque,Doloremque Consequat,Corrupt,2,11/30/2003 02:49:55,green
-10.0924,-42.6451,Voluptatem Ni,Non Dolorem Qui,Voluptas,Corrupt,1,11/30/2003 02:49:55,purple
33.6237,-24.7056,Illum Illo Q,Veniam Ab,Cupidatat,Corrupt,2,07/01/2009 10:04:06,white
-28.2275,16.1616,Aliqua Totam,Tempora Cumque,Dicta Vel,Corrupt,3,05/03/2009 04:35:53,orange
30.8761,13.3237,Soluta,Nostrud Autem,Dolorem,Corrupt,1,05/03/2009 04:35:53,grey
13.6002,-5.6457,Voluptatem Ni,Veniam Ab,Doloremque Consequat,Corrupt,2,10/09/2009 04:06:01,blue
-14.6085,-61.4956,Ullam Offi,Perferendis Incidunt Deserunt,Qui,Corrupt,3,11/30/2003 02:49:55,green
25.5219,22.3778,Ullam Offi,Voluptas Aliquid Eaque,Iure,Corrupt,2,12/10/2005 20:04:40,yellow
13.6002,-42.6451,Soluta,Veniam Ab,Cupidatat,Corrupt,3,05/03/2009 04:35:53,purple
37.0798,-16.4551,Ullam Offi,Non Dolorem Qui,Consequ,Corrupt,2,06/05/2011 15:32:32,orange
-11.9849,27.2374,Voluptatem Ni,Nostrud Autem,Sint,Corrupt,3,11/30/2003 02:49:55,white
16.7832,18.0653,Soluta,Perferendis Incidunt Deserunt,Et,Corrupt,1,12/10/2005 20:04:40,white
8.1128,-58.233,Soluta,Voluptas Aliquid Eaque,Suscipit Esse,Corrupt,2,10/09/2009 04:06:01,black
38.1624,20.4572,Voluptatem Ni,Tempora Cumque,Et,Corrupt,2,07/03/2004 23:00:45,black
-9.9126,-35.6159,Ullam Offi,Voluptas Aliquid Eaque,Proiden,Corrupt,3,05/03/2009 04:35:53,white
37.7892,-69.4432,Illum Illo Q,Voluptas Aliquid Eaque,Aut,Corrupt,2,06/05/2011 15:32:32,white
27.1105,-38.1885,Illum Illo Q,Nostrud Autem,Tempora,Corrupt,2,05/03/2009 04:35:53,white
-24.631,11.8701,Soluta,Sit At,Quisquam Proiden,Corrupt,3,10/09/2009 04:06:01,white
-20.8013,10.1679,Voluptatem Ni,Veniam Ab,Asperiores,Corrupt,2,06/05/2011 15:32:32,black
-29.7532,-38.1104,Ullam Offi,Nostrud Autem,Iure,Corrupt,2,02/21/2007 00:05:52,orange
25.1844,-21.8346,Voluptatem Ni,Saepe Sit,Sequi,Corrupt,1,12/10/2005 20:04:40,green
-20.8013,-57.7194,Voluptatem Ni,Non Dolorem Qui,Iure,Corrupt,2,04/03/2004 07:53:11,yellow
20.8331,-35.6159,Soluta,Saepe Sit,Quisqua,Corrupt,1,11/30/2003 02:49:55,black
8.1266,22.3778,Aliqua Totam,Perferendis Incidunt Deserunt,Asperiores,Corrupt,3,10/09/2009 04:06:01,white
-28.5121,11.8701,Soluta,Minus Officia Facere,Cupidatat,Corrupt,2,11/06/2004 18:15:12,black
-25.4594,-10.3848,Voluptatem Ni,Voluptas Aliquid Eaque,Voluptas,Corrupt,2,10/09/2009 04:06:01,black
17.9826,29.7332,Soluta,Minus Officia Facere,Sint,Corrupt,2,11/06/2004 18:15:12,black
-9.9126,-16.1816,Ullam Offi,Veniam Ab,Similique Laborum,Corrupt,2,06/05/2011 15:32:32,blue
8.9185,9.3423,Illum Illo Q,Sit At,Nulla Omnis,Corrupt,2,10/09/2009 04:06:01,green
23.9537,29.7332,Ullam Offi,Sit At,Corrupti Minus,Corrupt,2,11/30/2003 02:49:55,yellow
-2.4399,12.8624,Illum Illo Q,Nostrud Autem,Nulla Ab,Corrupt,2,04/03/2004 07:53:11,orange
37.7892,-46.2304,Soluta,Veniam Ab,Voluptas,Corrupt,1,11/06/2004 18:15:12,green
-2.0074,-38.1104,Soluta,Perferendis Incidunt Deserunt,Doloremque Consequat,Corrupt,2,05/03/2009 04:35:53,black
-24.631,-3.5115,Ullam Offi,Perferendis Incidunt Deserunt,Nulla Omnis,Corrupt,3,07/03/2004 23:00:45,orange
2.535,-19.975,Voluptatem Ni,Tempora Cumque,Similique Laborum,Corrupt,3,05/03/2009 04:35:53,yellow
-28.7925,16.7911,Soluta,Sit At,Quisquam Proiden,Corrupt,3,02/21/2007 00:05:52,yellow
-11.0484,-29.8229,Aliqua Totam,Nostrud Autem,Tempora,Corrupt,2,07/01/2009 10:04:06,red
28.7056,-38.1885,Ullam Offi,Voluptas Aliquid Eaque,Quisquam Proiden,Corrupt,3,12/10/2005 20:04:40,orange
-23.2474,-69.4432,Soluta,Veniam Ab,Dolorem,Corrupt,1,07/01/2009 10:04:06,white
8.6827,10.1679,Voluptatem Ni,Ad Non Rem,Reprehen,Corrupt,2,06/05/2011 15:32:32,green
-3.9644,-64.7732,Voluptatem Ni,Sit At,Asperiores,Corrupt,2,12/10/2005 20:04:40,yellow
-28.7925,-21.8346,Ullam Offi,Perferendis Incidunt Deserunt,Dicta Vel,Corrupt,2,11/06/2004 18:15:12,green
-29.7532,20.4572,Ullam Offi,Voluptas Aliquid Eaque,Corrupti Minus,Corrupt,3,05/03/2009 04:35:53,grey
37.0659,-17.2923,Soluta,Voluptas Aliquid Eaque,Similique Laborum,Corrupt,2,04/03/2004 07:53:11,yellow
16.7832,-64.7732,Ullam Offi,Voluptas Aliquid Eaque,Et,Corrupt,2,10/09/2009 04:06:01,orange
20.3014,25.2909,Voluptatem Ni,Perferendis Incidunt Deserunt,Voluptas,Corrupt,2,04/03/2004 07:53:11,green
29.3419,-30.6557,Voluptatem Ni,Voluptas Aliquid Eaque,Nulla Ab,Corrupt,3,04/03/2004 07:53:11,red
-18.5444,27.7702,Ullam Offi,Perferendis Incidunt Deserunt,Consequ,Corrupt,2,10/09/2009 04:06:01,orange
7.7062,-35.6159,Voluptatem Ni,Veniam Ab,Sint,Corrupt,1,07/01/2009 10:04:06,black
-28.2275,-64.7732,Voluptatem Ni,Sit At,Qui,Corrupt,2,12/10/2005 20:04:40,white
8.9185,9.3423,Soluta,Nostrud Autem,Nulla Omnis,Corrupt,1,11/30/2003 02:49:55,black
5.4135,-42.6451,Soluta,Perferendis Incidunt Deserunt,Suscipit Esse,Corrupt,3,05/03/2009 04:35:53,purple
27.7434,-17.2923,Ullam Offi,Veniam Ab,Sequi,Corrupt,3,07/03/2004 23:00:45,red
12.2554,-56.7742,Soluta,Veniam Ab,Nihil,Corrupt,1,04/03/2004 07:53:11,orange
35.1169,-69.4432,Aliqua Totam,Nostrud Autem,Nulla Omnis,Corrupt,2,04/03/2004 07:53:11,purple
-20.8013,-42.6451,Aliqua Totam,Minus Officia Facere,Proiden,Corrupt,2,07/03/2004 23:00:45,red
33.6237,-53.8555,Ullam Offi,Voluptas Aliquid Eaque,Suscipit Esse,Corrupt,3,02/21/2007 00:05:52,blue
3.4576,-21.7147,Soluta,Perferendis Incidunt Deserunt,Quisqua,Corrupt,2,05/03/2009 04:35:53,blue
-10.2952,-43.0884,Ullam Offi,Sit At,Tempora,Corrupt,2,10/09/2009 04:06:01,green
5.0695,16.1616,Aliqua Totam,Non Dolorem Qui,Dicta Vel,Corrupt,3,11/06/2004 18:15:12,orange
-3.8475,-66.0967,Voluptatem Ni,Non Dolorem Qui,Consequ,Corrupt,3,06/05/2011 15:32:32,purple
-18.5444,2.6916,Soluta,Non Dolorem Qui,Voluptas,Corrupt,1,04/03/2004 07:53:11,white
-13.8156,6.0526,Aliqua Totam,Nostrud Autem,Sequi,Corrupt,2,12/10/2005 20:04:40,black
-3.8475,-33.6692,Aliqua Totam,Veniam Ab,Suscipit Esse,Corrupt,2,04/03/2004 07:53:11,purple
-18.2422,27.7702,Ullam Offi,Perferendis Incidunt Deserunt,Reprehen,Corrupt,1,07/01/2009 10:04:06,white
-8.014,25.2909,Soluta,Tempora Cumque,Quisqua,Corrupt,2,06/05/2011 15:32:32,orange
34.1292,13.3237,Aliqua Totam,Veniam Ab,Dicta Vel,Corrupt,1,04/03/2004 07:53:11,green
18.0771,-36.1478,Illum Illo Q,Veniam Ab,Suscipit Esse,Corrupt,2,11/30/2003 02:49:55,orange
4.2113,29.7332,Soluta,Minus Officia Facere,Quisqua,Corrupt,2,11/06/2004 18:15:12,orange
8.6827,-60.7884,Soluta,Sit At,Cupidatat,Corrupt,3,07/03/2004 23:00:45,white
-9.9126,12.8624,Soluta,Perferendis Incidunt Deserunt,Tempora,Corrupt,1,12/10/2005 20:04:40,black
6.3545,27.2374,Ullam Offi,Perferendis Incidunt Deserunt,Proiden,Corrupt,2,07/01/2009 10:04:06,white
16.7832,1.9377,Aliqua Totam,Tempora Cumque,Sint,Corrupt,1,11/30/2003 02:49:55,purple
17.9826,-70.2099,Illum Illo Q,Perferendis Incidunt Deserunt,Et,Corrupt,3,05/03/2009 04:35:53,grey
23.4829,-60.6279,Ullam Offi,Non Dolorem Qui,Quisqua,Corrupt,2,04/03/2004 07:53:11,yellow
23.2942,13.4533,Ullam Offi,Voluptas Aliquid Eaque,Nihil,Corrupt,3,12/10/2005 20:04:40,yellow
10.9159,-72.7128,Soluta,Veniam Ab,Cupidatat,Corrupt,2,07/03/2004 23:00:45,purple
5.4509,-47.2622,Illum Illo Q,Perferendis Incidunt Deserunt,Tempora,Corrupt,2,02/21/2007 00:05:52,white
-10.0924,10.1679,Voluptatem Ni,Nostrud Autem,Tempora,Corrupt,1,10/09/2009 04:06:01,white
36.873,-24.7056,Ullam Offi,Ad Non Rem,Dolorem,Corrupt,2,02/21/2007 00:05:52,yellow
35.1169,-65.4738,Soluta,Veniam Ab,Nulla Omnis,Corrupt,2,06/05/2011 15:32:32,green
14.5838,-22.8302,Voluptatem Ni,Sit At,Asperiores,Corrupt,2,07/03/2004 23:00:45,yellow
33.9079,-58.233,Soluta,Tempora Cumque,Tempora,Corrupt,2,07/01/2009 10:04:06,black
9.2933,-59.7271,Illum Illo Q,Nostrud Autem,Dolorem,Corrupt,2,04/03/2004 07:53:11,grey
5.535,-16.1816,Illum Illo Q,Non Dolorem Qui,Sequi,Corrupt,2,10/09/2009 04:06:01,white
-6.3872,-36.7185,Ullam Offi,Non Dolorem Qui,Nihil,Corrupt,2,07/03/2004 23:00:45,white
-14.5452,-36.7185,Voluptatem Ni,Ad Non Rem,Doloremque Consequat,Corrupt,2,11/30/2003 02:49:55,black
-5.0194,-43.0884,Soluta,Nostrud Autem,Asperiores,Corrupt,3,02/21/2007 00:05:52,grey
-13.8156,-24.7056,Ullam Offi,Nostrud Autem,Nulla Ab,Corrupt,1,04/03/2004 07:53:11,grey
-3.9644,-33.6692,Illum Illo Q,Perferendis Incidunt Deserunt,Proiden,Corrupt,1,02/21/2007 00:05:52,orange
-22.4052,22.3778,Ullam Offi,Nostrud Autem,Qui,Corrupt,3,11/30/2003 02:49:55,white
16.7832,9.3423,Voluptatem Ni,Tempora Cumque,Dolorem,Corrupt,2,06/05/2011 15:32:32,red
20.8331,-38.1885,Voluptatem Ni,Perferendis Incidunt Deserunt,Et,Corrupt,2,05/03/2009 04:35:53,black
-18.2422,-33.6692,Voluptatem Ni,Tempora Cumque,Nulla Omnis,Corrupt,2,05/03/2009 04:35:53,yellow
13.6002,-13.5761,Voluptatem Ni,Ad Non Rem,Sint,Corrupt,3,12/10/2005 20:04:40,yellow
36.873,2.6916,Ullam Offi,Tempora Cumque,Similique Laborum,Corrupt,1,06/05/2011 15:32:32,black
21.3363,-33.6692,Soluta,Nostrud Autem,Accusa,Corrupt,3,02/21/2007 00:05:52,black
-25.4594,15.2147,Aliqua Totam,Sit At,Tempora,Corrupt,2,11/06/2004 18:15:12,green
16.7832,-22.4504,Ullam Offi,Nostrud Autem,Nulla Omnis,Corrupt,1,04/03/2004 07:53:11,yellow
27.6199,-22.4504,Soluta,Nostrud Autem,Suscipit Esse,Corrupt,1,11/06/2004 18:15:12,blue
-8.5868,27.7702,Ullam Offi,Voluptas Aliquid Eaque,Doloremque Consequat,Corrupt,2,12/10/2005 20:04:40,purple
33.6237,18.0653,Ullam Offi,Ad Non Rem,Nulla Omnis,Corrupt,3,02/21/2007 00:05:52,blue
-6.1281,-53.6841,Soluta,Nostrud Autem,Tempora,Corrupt,1,02/21/2007 00:05:52,yellow
-16.0291,9.3423,Ullam Offi,Minus Officia Facere,Quisqua,Corrupt,3,04/03/2004 07:53:11,white
14.7463,-35.6159,Soluta,Ad Non Rem,Suscipit Esse,Corrupt,1,12/10/2005 20:04:40,black
-20.846,-60.6279,Soluta,Non Dolorem Qui,Iure,Corrupt,2,02/21/2007 00:05:52,green
-13.3219,-33.6692,Aliqua Totam,Tempora Cumque,Suscipit Esse,Corrupt,2,10/09/2009 04:06:01,yellow
22.5115,-48.2087,Illum Illo Q,Veniam Ab,Tempora,Corrupt,1,04/03/2004 07:53:11,black
-16.4965,11.8701,Soluta,Nostrud Autem,Nulla Omnis,Corrupt,2,07/01/2009 10:04:06,yellow
29.3419,-46.2304,Aliqua Totam,Nostrud Autem,Quisqua,Corrupt,3,07/01/2009 10:04:06,green
29.361,-20.22,Illum Illo Q,Tempora Cumque,Doloremque Consequat,Corrupt,1,11/30/2003 02:49:55,green
32.8015,-64.7732,Soluta,Saepe Sit,Reprehen,Corrupt,2,06/05/2011 15:32:32,orange
-21.4559,-66.6213,Aliqua Totam,Saepe Sit,Dolorem,Corrupt,1,06/05/2011 15:32:32,black
5.535,-60.7884,Soluta,Veniam Ab,Asperiores,Corrupt,2,07/01/2009 10:04:06,yellow
9.6684,27.7702,Voluptatem Ni,Perferendis Incidunt Deserunt,Cupidatat,Corrupt,2,07/03/2004 23:00:45,grey
-11.0484,-16.4551,Voluptatem Ni,Veniam Ab,Voluptas,Corrupt,3,07/01/2009 10:04:06,orange
10.9159,-61.4956,Aliqua Totam,Sit At,Reprehen,Corrupt,3,07/01/2009 10:04:06,black
25.2553,-53.8555,Ullam Offi,Voluptas Aliquid Eaque,Sequi,Corrupt,3,11/06/2004 18:15:12,green
37.1575,-57.7194,Soluta,Veniam Ab,Dolorem,Corrupt,1,07/03/2004 23:00:45,blue
30.8761,29.7332,Ullam Offi,Tempora Cumque,Nihil,Corrupt,2,11/30/2003 02:49:55,orange
27.7434,17.4246,Voluptatem Ni,Nostrud Autem,Nihil,Corrupt,2,07/03/2004 23:00:45,black
5.4135,4.2147,Ullam Offi,Nostrud Autem,Asperiores,Corrupt,2,11/30/2003 02:49:55,green
31.6711,29.4411,Soluta,Tempora Cumque,Dolorem,Corrupt,2,07/01/2009 10:04:06,grey
20.8331,-66.6213,Voluptatem Ni,Voluptas Aliquid Eaque,Consequ,Corrupt,1,12/10/2005 20:04:40,orange
-7.0704,-35.6159,Soluta,Nostrud Autem,Asperiores,Corrupt,2,07/03/2004 23:00:45,red
8.1128,4.2147,Soluta,Nostrud Autem,Cupidatat,Corrupt,2,05/03/2009 04:35:53,purple
38.7232,15.269,Ullam Offi,Nostrud Autem,Aut,Corrupt,1,12/10/2005 20:04:40,white
34.7535,-5.6457,Voluptatem Ni,Nostrud Autem,Proiden,Corrupt,2,12/10/2005 20:04:40,white
8.9185,-35.6159,Soluta,Ad Non Rem,Nulla Omnis,Corrupt,2,07/03/2004 23:00:45,blue
9.2933,10.3245,Ullam Offi,Ad Non Rem,Suscipit Esse,Corrupt,1,05/03/2009 04:35:53,blue
8.9185,2.6916,Soluta,Nostrud Autem,Tempora,Corrupt,2,07/01/2009 10:04:06,grey
10.8133,-60.7884,Voluptatem Ni,Nostrud Autem,Corrupti Minus,Corrupt,2,04/03/2004 07:53:11,orange
5.4135,-13.5761,Soluta,Voluptas Aliquid Eaque,Sint,Corrupt,2,11/06/2004 18:15:12,orange
14.5838,10.1679,Ullam Offi,Saepe Sit,Nulla Omnis,Corrupt,2,12/10/2005 20:04:40,blue
35.1169,-5.6457,Voluptatem Ni,Minus Officia Facere,Nihil,Corrupt,2,12/10/2005 20:04:40,red
-13.0763,-64.7732,Voluptatem Ni,Saepe Sit,Corrupti Minus,Corrupt,1,06/05/2011 15:32:32,orange
37.1575,-19.975,Ullam Offi,Minus Officia Facere,Suscipit Esse,Corrupt,2,12/10/2005 20:04:40,green
-3.9644,-48.2087,Soluta,Perferendis Incidunt Deserunt,Sint,Corrupt,2,12/10/2005 20:04:40,purple
21.3363,13.9744,Aliqua Totam,Non Dolorem Qui,Quisqua,Corrupt,1,11/30/2003 02:49:55,white
-24.631,-46.2304,Ullam Offi,Perferendis Incidunt Deserunt,Reprehen,Corrupt,2,07/03/2004 23:00:45,green
-18.3618,16.1616,Soluta,Non Dolorem Qui,Qui,Corrupt,2,05/03/2009 04:35:53,yellow
9.2933,-66.6213,Ullam Offi,Non Dolorem Qui,Dolorem,Corrupt,2,06/05/2011 15:32:32,yellow
18.0771,-19.3852,Voluptatem Ni,Minus Officia Facere,Sequi,Corrupt,2,04/03/2004 07:53:11,green
31.2898,-36.7185,Soluta,Voluptas Aliquid Eaque,Aut,Corrupt,2,07/01/2009 10:04:06,yellow
21.3363,-66.0967,Soluta,Veniam Ab,Proiden,Corrupt,2,04/03/2004 07:53:11,yellow
5.4509,-24.7056,Illum Illo Q,Nostrud Autem,Sequi,Corrupt,2,07/03/2004 23:00:45,white
23.4829,27.7702,Illum Illo Q,Voluptas Aliquid Eaque,Iure,Corrupt,2,12/10/2005 20:04:40,yellow
16.7832,-24.5359,Aliqua Totam,Tempora Cumque,Sint,Corrupt,1,11/30/2003 02:49:55,black
-7.0704,-79.0721,Ullam Offi,Tempora Cumque,Iure,Corrupt,3,11/30/2003 02:49:55,blue
8.6827,27.2374,Ullam Offi,Nostrud Autem,Voluptas,Corrupt,2,11/06/2004 18:15:12,purple
-24.631,-59.7271,Illum Illo Q,Minus Officia Facere,Cupidatat,Corrupt,2,02/21/2007 00:05:52,white
10.8133,-16.4551,Ullam Offi,Ad Non Rem,Consequ,Corrupt,2,10/09/2009 04:06:01,yellow
10.9159,-74.0056,Soluta,Sit At,Aut,Corrupt,2,02/21/2007 00:05:52,red
30.8761,12.8624,Illum Illo Q,Veniam Ab,Similique Laborum,Corrupt,3,11/06/2004 18:15:12,orange
19.856,-17.2923,Illum Illo Q,Veniam Ab,Dolorem,Corrupt,2,05/03/2009 04:35:53,red
28.7345,-21.8346,Illum Illo Q,Tempora Cumque,Cupidatat,Corrupt,2,11/30/2003 02:49:55,green
-18.3618,-36.2238,Ullam Offi,Nostrud Autem,Dicta Vel,Corrupt,2,07/01/2009 10:04:06,black
37.0659,-53.6841,Soluta,Veniam Ab,Cupidatat,Corrupt,1,11/30/2003 02:49:55,purple
6.3545,-60.7884,Ullam Offi,Voluptas Aliquid Eaque,Cupidatat,Corrupt,2,07/03/2004 23:00:45,red
18.0771,-71.9129,Voluptatem Ni,Nostrud Autem,Sequi,Corrupt,2,05/03/2009 04:35:53,black
-8.014,-47.9998,Voluptatem Ni,Minus Officia Facere,Dolorem,Corrupt,3,11/30/2003 02:49:55,white
-5.0194,-60.6279,Illum Illo Q,Minus Officia Facere,Accusa,Corrupt,2,04/03/2004 07:53:11,purple
34.7535,-1.7544,Voluptatem Ni,Tempora Cumque,Similique Laborum,Corrupt,1,02/21/2007 00:05:52,green
31.6711,-38.1104,Illum Illo Q,Ad Non Rem,Similique Laborum,Corrupt,2,07/01/2009 10:04:06,white
13.6002,27.7702,Aliqua Totam,Minus Officia Facere,Corrupti Minus,Corrupt,2,11/30/2003 02:49:55,blue
23.9207,-74.0056,Soluta,Nostrud Autem,Dicta Vel,Corrupt,2,07/01/2009 10:04:06,purple
37.1575,-69.4432,Ullam Offi,Non Dolorem Qui,Consequ,Corrupt,2,10/09/2009 04:06:01,white
-10.0924,-1.7544,Soluta,Saepe Sit,Asperiores,Corrupt,1,07/03/2004 23:00:45,blue
-29.7532,-46.2304,Aliqua Totam,Sit At,Suscipit Esse,Corrupt,3,11/30/2003 02:49:55,orange
35.1169,-24.5359,Ullam Offi,Nostrud Autem,Iure,Corrupt,2,07/03/2004 23:00:45,black
-5.0194,10.3245,Ullam Offi,Veniam Ab,Sequi,Corrupt,2,02/21/2007 00:05:52,blue
-10.3365,2.2868,Soluta,Non Dolorem Qui,Aut,Corrupt,2,02/21/2007 00:05:52,blue
-4.8537,27.7702,Aliqua Totam,Non Dolorem Qui,Aut,Corrupt,2,07/01/2009 10:04:06,white
3.4576,29.7332,Illum Illo Q,Saepe Sit,Similique Laborum,Corrupt,3,12/10/2005 20:04:40,yellow
-20.8013,-38.1885,Soluta,Nostrud Autem,Iure,Corrupt,3,11/30/2003 02:49:55,yellow
-4.3798,-21.8346,Soluta,Ad Non Rem,Reprehen,Corrupt,3,06/05/2011 15:32:32,white
5.0695,-24.5359,Soluta,Tempora Cumque,Voluptas,Corrupt,3,11/30/2003 02:49:55,black
-8.014,-36.7185,Ullam Offi,Sit At,Nihil,Corrupt,2,05/03/2009 04:35:53,black
-11.9849,-42.6451,Voluptatem Ni,Veniam Ab,Iure,Corrupt,1,12/10/2005 20:04:40,black
27.1105,-42.46,Ullam Offi,Sit At,Dicta Vel,Corrupt,2,04/03/2004 07:53:11,green
-22.4052,-4.6371,Aliqua Totam,Veniam Ab,Nulla Omnis,Corrupt,3,07/01/2009 10:04:06,purple
7.7062,-22.8302,Ullam Offi,Veniam Ab,Asperiores,Corrupt,3,06/05/2011 15:32:32,purple
5.9803,11.8701,Soluta,Minus Officia Facere,Tempora,Corrupt,1,06/05/2011 15:32:32,grey
35.0563,-22.4504,Soluta,Sit At,Similique Laborum,Corrupt,3,12/10/2005 20:04:40,green
9.4421,-36.7185,Ullam Offi,Voluptas Aliquid Eaque,Doloremque Consequat,Corrupt,3,11/06/2004 18:15:12,blue
14.9103,13.9744,Soluta,Tempora Cumque,Iure,Corrupt,2,12/10/2005 20:04:40,orange
-28.7925,13.3237,Ullam Offi,Tempora Cumque,Iure,Corrupt,1,06/05/2011 15:32:32,black
-18.2631,-38.2314,Voluptatem Ni,Tempora Cumque,Iure,Corrupt,3,12/10/2005 20:04:40,red
34.1292,-36.1478,Ullam Offi,Non Dolorem Qui,Et,Corrupt,1,05/03/2009 04:35:53,grey
-6.0266,27.7702,Aliqua Totam,Nostrud Autem,Suscipit Esse,Corrupt,2,04/03/2004 07:53:11,black
-14.6085,-53.6841,Voluptatem Ni,Nostrud Autem,Asperiores,Corrupt,2,10/09/2009 04:06:01,white
20.8331,-19.3852,Soluta,Sit At,Reprehen,Corrupt,3,10/09/2009 04:06:01,orange
-22.7419,-64.7732,Voluptatem Ni,Non Dolorem Qui,Nihil,Corrupt,2,11/06/2004 18:15:12,grey
-10.2952,-22.8302,Ullam Offi,Non Dolorem Qui,Suscipit Esse,Corrupt,2,04/03/2004 07:53:11,white
-18.5444,-64.7732,Voluptatem Ni,Saepe Sit,Suscipit Esse,Corrupt,2,06/05/2011 15:32:32,white
29.361,11.8701,Voluptatem Ni,Minus Officia Facere,Qui,Corrupt,1,06/05/2011 15:32:32,white
16.4778,13.4533,Voluptatem Ni,Saepe Sit,Corrupti Minus,Corrupt,1,06/05/2011 15:32:32,grey
0.0453,-38.2314,Ullam Offi,Nostrud Autem,Voluptas,Corrupt,3,06/05/2011 15:32:32,purple
5.535,-30.6557,Soluta,Voluptas Aliquid Eaque,Iure,Corrupt,1,11/30/2003 02:49:55,orange
-20.729,15.2147,Illum Illo Q,Voluptas Aliquid Eaque,Aut,Corrupt,2,12/10/2005 20:04:40,white
38.4816,12.9524,Soluta,Minus Officia Facere,Et,Corrupt,2,11/30/2003 02:49:55,blue
35.1169,-36.7185,Aliqua Totam,Sit At,Dicta Vel,Corrupt,2,11/30/2003 02:49:55,orange
-28.8376,13.9744,Soluta,Voluptas Aliquid Eaque,Proiden,Corrupt,2,05/03/2009 04:35:53,white
-13.8156,-21.8346,Soluta,Perferendis Incidunt Deserunt,Asperiores,Corrupt,3,11/30/2003 02:49:55,blue
7.7062,12.8624,Soluta,Saepe Sit,Quisqua,Corrupt,2,07/01/2009 10:04:06,yellow
-13.3219,16.1616,Voluptatem Ni,Voluptas Aliquid Eaque,Dolorem,Corrupt,1,04/03/2004 07:53:11,green
12.2554,-21.7147,Ullam Offi,Minus Officia Facere,Reprehen,Corrupt,2,05/03/2009 04:35:53,blue
17.2921,-70.2099,Illum Illo Q,Sit At,Sint,Corrupt,1,06/05/2011 15:32:32,white
20.3014,-22.8302,Soluta,Ad Non Rem,Nulla Omnis,Corrupt,3,07/01/2009 10:04:06,orange
